timestamp,event_type,n_1a,n_1b,n_2,n_5,n_6,n_1_comune,n_2_comune,u1,u2,u3
12189740,1,0,137,0,0,0,1,43,38,11,38
12189838,1,0,137,0,0,0,1,43,20,35,20
12189854,3,0,137,0,0,0,1,43,45,13,45
12190423,1,0,138,0,0,0,1,43,37,12,37
12190441,4,0,138,0,0,0,1,43,12,42,12
12190744,3,0,138,0,0,0,1,43,45,13,45
12190927,1,0,139,0,0,0,1,43,27,40,27
12191262,3,0,139,0,0,0,0,44,44,13,44
12191472,1,0,140,0,0,0,0,44,27,40,27
12191565,1,0,141,0,0,0,0,44,20,34,20
12191644,3,0,142,0,0,0,0,44,45,38,45
12191659,4,0,142,0,0,0,0,44,36,45,36
12191825,1,0,143,0,0,0,0,44,20,33,20
12192343,4,0,142,0,0,0,0,44,41,42,41
12192352,3,0,142,0,0,0,0,44,43,29,43
12192512,4,0,142,0,0,0,0,44,38,45,38
12192545,1,0,143,0,0,0,0,44,37,12,37
12192676,1,0,144,0,0,0,0,44,20,34,20
12192855,3,0,144,0,0,0,0,44,45,38,45
12192864,4,0,144,0,0,0,0,44,38,45,38
12192883,1,0,144,0,0,0,0,44,37,12,37
12192907,1,0,144,0,0,0,0,44,20,33,20
12193049,4,0,144,0,0,0,0,44,29,43,29
12193081,2,0,144,0,0,0,0,44,42,12,37
12193735,1,0,148,0,0,0,0,44,37,12,37
12193774,3,0,148,0,0,0,0,44,43,29,43
12193846,3,0,148,0,0,0,0,44,45,26,45
12194208,1,0,149,0,0,0,0,44,18,34,18
12194222,1,0,149,0,0,0,0,44,37,12,37
12194233,4,0,149,0,0,0,0,44,29,43,29
12194308,3,0,150,0,0,0,0,44,43,29,43
12194799,3,0,150,0,0,0,0,44,43,36,43
12194946,1,0,151,0,0,0,0,44,1,33,1
12195859,1,0,152,0,0,0,0,44,1,33,1
12196290,4,0,150,0,0,0,0,44,40,42,40
12196458,4,0,150,0,0,0,0,44,36,45,36
12196463,4,0,150,0,0,0,0,44,38,42,38
12196653,3,0,151,0,0,0,0,44,45,37,45
12196669,1,0,151,0,0,0,0,44,1,33,1
12196743,3,0,151,0,0,0,0,44,45,36,45
12196850,4,0,151,0,0,0,0,44,37,45,37
12197020,3,0,150,0,0,0,0,44,42,40,42
12197353,4,0,150,0,0,0,0,44,39,46,39
12197426,1,0,150,0,0,0,0,44,18,34,18
12197470,4,0,150,0,0,0,0,44,40,42,40
12197551,4,0,150,0,0,0,0,44,36,45,36
12197565,3,0,150,0,0,0,0,44,45,36,45
12197653,3,0,150,0,0,0,0,44,45,37,45
12197976,4,0,149,0,0,0,0,44,36,16,36
12198156,1,0,149,0,0,0,0,44,18,34,18
12198300,3,0,149,0,0,0,0,44,42,40,42
12198310,4,0,149,0,0,0,0,44,37,45,37
12198513,4,0,150,0,0,0,0,44,38,7,38
12198752,3,0,151,0,0,0,0,44,45,37,45
12199086,1,0,152,0,0,0,0,44,18,34,18
12199271,4,0,153,0,0,0,0,44,39,46,39
12199647,3,0,155,0,0,0,0,44,47,39,47
12199835,1,0,155,0,0,0,0,44,18,34,18
12199946,4,0,155,0,0,0,0,44,38,7,38
12200171,3,0,157,0,0,0,0,44,42,37,42
12200273,4,0,159,0,0,0,0,44,38,42,38
12200766,3,0,160,0,0,0,0,44,46,39,46
12200812,4,0,160,0,0,0,0,44,39,47,39
12201835,3,0,164,0,0,0,0,44,42,32,42
12201892,1,0,164,0,0,0,0,44,4,34,4
12201941,3,0,164,0,0,0,0,44,45,38,45
12202267,1,0,166,0,0,0,0,44,4,34,4
12203029,4,0,166,0,0,0,0,44,39,47,39
12203192,4,0,166,0,0,0,0,44,39,47,39
12203212,1,0,166,0,0,0,0,44,18,35,18
12203315,3,0,166,0,0,0,0,44,44,23,44
12203605,4,0,165,0,0,0,0,44,36,16,36
12203624,3,0,165,0,0,0,0,44,47,39,47
12203687,4,0,165,0,0,0,0,44,40,6,40
12203706,3,0,166,0,0,0,0,44,42,41,42
12203740,3,0,168,0,0,0,0,44,16,36,16
12203850,3,0,168,0,0,0,0,44,47,39,47
12204029,4,0,168,0,0,0,0,44,27,47,27
12204070,4,0,168,0,0,0,0,44,39,47,39
12204337,4,0,169,0,0,0,0,44,39,47,39
12204375,1,0,169,0,0,0,0,44,18,35,18
12204482,3,0,170,0,0,0,0,44,47,39,47
12204648,4,0,170,0,0,0,0,44,40,6,40
12204947,3,0,169,0,0,0,0,44,47,39,47
12205177,4,0,169,0,0,0,0,44,37,44,37
12205277,3,0,171,0,0,0,0,44,47,31,47
12205483,4,0,171,0,0,0,0,44,31,47,31
12206054,3,0,173,0,0,0,0,44,42,37,42
12206131,4,0,173,0,0,0,0,44,39,46,39
12206255,4,0,173,0,0,0,0,44,36,43,36
12206476,3,0,174,0,0,0,0,44,47,14,47
12206527,4,0,174,0,0,0,0,44,37,42,37
12206957,3,0,172,0,0,0,0,44,42,37,42
12207490,4,0,169,0,0,0,0,44,37,42,37
12207582,3,0,169,0,0,0,0,44,42,37,42
12207744,4,0,170,0,0,0,0,44,36,43,36
12208101,4,0,167,0,0,0,0,44,40,6,40
12208131,4,0,167,0,0,0,0,44,39,46,39
12208577,4,0,167,0,0,0,0,44,37,44,37
12209040,4,0,167,0,0,0,0,44,41,47,41
12209135,4,0,167,0,0,0,0,44,36,43,36
12209481,1,0,169,0,0,0,0,44,41,15,41
12209533,3,0,168,0,0,0,0,44,47,41,47
12209541,4,0,168,0,0,0,0,44,39,9,39
12209829,4,0,166,0,0,0,1,43,41,47,41
12209904,3,0,166,0,0,0,1,43,47,41,47
12210028,4,0,166,0,0,0,1,43,41,47,41
12210181,1,0,166,0,0,0,1,43,39,13,39
12210386,2,0,163,0,0,0,0,43,44,41,15
12210428,2,0,163,0,0,0,0,43,44,37,12
12210428,3,0,163,0,0,0,0,43,44,37,44
12210486,3,0,163,0,0,0,0,43,47,14,47
12210660,4,0,163,0,0,0,0,43,37,44,37
12211154,2,0,162,0,0,0,0,43,44,37,12
12211154,3,0,162,0,0,0,0,43,44,37,44
12211165,1,0,162,0,0,0,0,43,2,33,2
12211386,3,0,163,0,0,0,0,43,45,30,45
12211640,3,0,164,0,0,0,0,43,43,36,43
12211647,4,0,164,0,0,0,0,43,38,7,38
12211675,4,0,164,0,0,0,0,43,37,45,37
12211716,4,0,164,0,0,0,0,43,39,45,39
12211732,3,0,164,0,0,0,0,43,47,14,47
12212629,1,0,168,0,0,0,0,43,18,35,18
12212681,1,0,168,0,0,0,0,43,41,15,41
12212761,1,0,168,0,0,0,0,43,18,35,18
12213330,3,0,165,0,0,0,0,43,44,26,44
12213593,2,0,165,0,0,0,0,43,47,13,39
12213883,2,0,166,0,0,0,1,43,46,39,13
12213883,3,0,166,0,0,0,1,43,46,39,46
12213913,4,0,166,0,0,0,1,43,37,44,37
12214278,4,0,167,0,0,0,1,43,40,6,40
12214299,4,0,167,0,0,0,1,43,29,44,29
12214536,2,0,164,0,0,0,1,43,44,37,12
12214536,3,0,164,0,0,0,1,43,44,37,44
12215053,4,0,163,0,0,0,1,43,40,10,40
12215322,1,0,164,0,0,0,1,43,37,12,37
12215375,4,0,164,0,0,0,1,43,37,44,37
12215435,1,0,164,0,0,0,1,43,41,15,41
12215472,1,0,165,0,0,0,1,43,39,13,39
12215583,2,0,163,0,0,0,1,43,44,37,12
12215583,3,0,163,0,0,0,1,43,44,37,44
12215634,3,0,163,0,0,0,1,43,44,31,44
12215897,1,0,163,0,0,0,1,43,39,13,39
12216112,4,0,163,0,0,0,1,43,37,44,37
12216248,4,0,163,0,0,0,1,43,39,46,39
12216391,4,0,162,0,0,0,1,43,36,43,36
12216480,4,0,162,0,0,0,1,43,37,47,37
12216506,1,0,162,0,0,0,1,43,41,15,41
12216551,1,0,162,0,0,0,1,43,41,15,41
12216563,2,0,162,0,0,0,1,43,42,12,37
12216956,4,0,162,0,0,0,1,43,39,9,39
12217005,3,0,163,0,0,0,1,43,9,39,9
12217052,3,0,163,0,0,0,1,43,43,13,43
12217073,2,0,163,0,0,0,1,43,46,39,13
12217279,1,0,163,0,0,0,1,43,39,13,39
12217458,3,0,163,0,0,0,1,43,43,13,43
12217463,3,0,163,0,0,0,1,43,44,37,44
12217463,2,0,163,0,0,0,1,43,44,37,12
12218138,4,0,164,0,0,0,1,43,36,43,36
12218446,1,0,164,0,0,0,1,43,37,12,37
12218466,4,0,164,0,0,0,1,43,38,7,38
12218600,3,0,164,0,0,0,1,43,46,15,46
12218679,3,0,164,0,0,0,1,43,46,40,46
12219189,3,0,165,0,0,0,1,43,46,15,46
12219252,4,0,165,0,0,0,1,43,38,7,38
12219463,4,0,165,0,0,0,1,43,38,7,38
12220685,2,0,164,0,0,0,2,42,46,38,14
12220685,3,0,164,0,0,0,2,42,46,38,46
12221108,4,0,163,0,0,0,1,42,36,43,36
12221390,4,0,165,0,0,0,1,42,38,46,38
12221924,1,0,166,0,0,0,1,42,37,12,37
12222105,2,0,166,0,0,0,1,42,46,38,14
12222105,3,0,166,0,0,0,1,42,46,38,46
12222233,1,0,165,0,0,0,1,42,37,12,37
12222876,3,0,165,0,0,0,1,42,47,37,47
12222977,1,0,165,0,0,0,2,42,26,34,26
12223089,1,0,165,0,0,0,2,42,37,12,37
12223230,4,0,165,0,0,0,1,43,40,43,40
12223410,2,0,165,0,0,0,1,43,46,39,13
12223594,2,0,165,0,0,0,1,43,42,12,37
12223731,4,0,166,0,0,0,1,43,30,46,30
12223850,3,0,165,0,0,0,1,43,43,40,43
12224248,1,0,167,0,0,0,1,43,5,28,5
12224256,3,0,167,0,0,0,1,43,45,40,45
12224356,1,0,167,0,0,0,1,43,26,34,26
12224401,4,0,167,0,0,0,1,43,40,43,40
12224571,3,0,167,0,0,0,0,44,43,40,43
12224935,4,0,166,0,0,0,1,43,41,44,41
12225190,4,0,166,0,0,0,1,43,40,43,40
12225532,2,0,166,0,0,0,1,43,42,12,37
12225672,3,0,166,0,0,0,1,43,43,40,43
12225957,1,0,166,0,0,0,0,44,37,12,37
12225999,1,0,166,0,0,0,0,44,27,40,27
12226423,1,0,168,0,0,0,0,44,19,34,19
12226637,2,0,167,0,0,0,0,44,42,12,37
12226648,1,0,167,0,0,0,0,44,37,12,37
12226740,3,0,167,0,0,0,0,44,45,37,45
12226879,1,0,167,0,0,0,0,44,19,34,19
12226903,1,0,167,0,0,0,0,44,37,12,37
12227292,4,0,165,0,0,0,0,44,37,45,37
12227662,3,0,164,0,0,0,0,44,45,37,45
12228022,4,0,163,0,0,0,0,44,40,42,40
12228335,3,0,163,0,0,0,0,44,42,40,42
12228403,1,0,163,0,0,0,0,44,41,15,41
12228547,4,0,163,0,0,0,1,44,37,45,37
12228578,1,0,163,0,0,0,1,44,19,35,19
12228666,3,0,163,0,0,0,1,44,46,12,46
12228782,1,0,162,0,0,0,1,44,2,24,2
12229009,3,0,161,0,0,0,1,44,45,37,45
12229105,4,0,161,0,0,0,1,44,40,42,40
12229122,4,0,161,0,0,0,1,44,37,44,37
12229296,1,0,161,0,0,0,1,44,5,28,5
12229659,4,0,162,0,0,0,1,44,38,47,38
12229681,1,0,162,0,0,0,1,44,28,37,28
12229685,3,0,162,0,0,0,1,44,0,29,0
12229753,2,0,162,0,0,0,1,44,42,12,37
12229771,3,0,162,0,0,0,1,44,45,39,45
12229824,1,0,163,0,0,0,1,44,5,28,5
12229945,3,0,164,0,0,0,1,44,42,40,42
12230166,4,0,164,0,0,0,1,44,40,42,40
12230699,1,0,166,0,0,0,1,44,37,12,37
12231324,3,0,165,0,0,0,0,45,46,12,46
12231586,1,0,166,0,0,0,0,45,37,12,37
12231981,1,0,162,0,0,0,0,45,37,12,37
12232119,3,0,162,0,0,0,0,45,46,12,46
12232152,1,0,162,0,0,0,0,45,37,12,37
12232401,4,0,160,0,0,0,0,45,41,44,41
12232702,2,0,161,0,0,0,0,45,44,41,15
12232702,3,0,161,0,0,0,0,45,44,41,44
12232844,1,0,161,0,0,0,0,45,19,34,19
12233052,4,0,159,0,0,0,0,45,29,42,29
12233262,1,0,159,0,0,0,0,45,27,40,27
12233321,3,0,160,0,0,0,0,45,46,12,46
12233952,1,0,159,0,0,0,0,45,41,15,41
12234033,2,0,159,0,0,0,0,45,43,41,15
12234126,4,0,159,0,0,0,0,45,40,43,40
12234340,1,0,158,0,0,0,0,45,2,24,2
12234496,1,0,158,0,0,0,0,45,38,11,38
12234726,1,0,158,0,0,0,0,45,28,37,28
12234808,1,0,157,0,0,0,0,45,37,12,37
12235021,1,0,157,0,0,0,0,45,37,12,37
12235426,2,0,157,0,0,0,0,45,44,37,12
12235426,2,0,157,0,0,0,0,45,44,37,28
12235509,1,0,157,0,0,0,0,45,37,12,37
12235720,1,0,157,0,0,0,0,45,37,12,37
12235746,1,0,156,0,0,0,0,45,28,37,28
12236202,4,0,154,0,0,0,0,44,36,45,36
12236582,1,0,155,0,0,0,0,44,41,15,41
12236681,1,0,156,0,0,0,0,44,38,11,38
12236808,3,0,156,0,0,0,0,44,44,31,44
12236831,1,0,156,0,0,0,0,44,41,15,41
12236927,1,0,156,0,0,0,0,44,28,37,28
12237223,1,0,155,0,0,0,0,44,1,21,1
12237332,3,0,155,0,0,0,0,44,44,30,44
12237394,3,0,155,0,0,0,0,44,46,32,46
12237416,4,0,154,0,0,0,0,44,31,44,31
12237458,1,0,153,0,0,0,0,44,37,12,37
12237501,3,0,153,0,0,0,0,44,44,32,44
12237574,4,0,153,0,0,0,0,44,32,44,32
12237949,3,0,153,0,0,0,0,44,44,31,44
12238020,1,0,153,0,0,0,0,44,38,11,38
12238229,1,0,152,0,0,0,0,44,1,21,1
12238265,4,0,152,0,0,0,0,44,31,44,31
12239016,3,0,152,0,0,0,0,44,44,31,44
12239284,4,0,151,0,0,0,0,44,40,45,40
12239639,4,0,151,0,0,0,0,44,41,44,41
12239741,1,0,151,0,0,0,0,44,37,12,37
12240289,1,0,150,0,0,0,0,44,41,15,41
12240347,3,0,150,0,0,0,0,44,44,41,44
12240347,2,0,150,0,0,0,0,44,44,41,15
12240380,4,0,150,0,0,0,0,44,37,42,37
12240858,4,0,149,0,0,0,0,44,41,44,41
12241624,1,0,149,0,0,0,2,43,19,35,19
12241653,3,0,149,0,0,0,2,43,44,41,44
12241653,2,0,149,0,0,0,2,43,44,41,15
12241744,3,0,149,0,0,0,2,43,43,13,43
12241839,1,0,149,0,0,0,2,43,20,35,20
12242280,1,0,149,0,0,0,1,44,30,40,30
12242322,4,0,148,0,0,0,1,44,36,42,36
12242457,1,0,148,0,0,0,1,44,5,27,5
12242750,3,0,148,0,0,0,1,44,0,35,0
12242753,3,0,148,0,0,0,1,44,42,36,42
12242764,1,0,148,0,0,0,1,44,4,33,4
12242766,3,0,148,0,0,0,1,44,43,13,43
12242777,1,0,148,0,0,0,1,44,19,35,19
12242965,4,0,148,0,0,0,1,44,36,42,36
12243011,3,0,148,0,0,0,1,44,45,11,45
12243203,1,0,147,0,0,0,1,44,5,27,5
12243215,1,0,147,0,0,0,1,44,28,37,28
12243377,3,0,148,0,0,0,2,44,42,36,42
12243392,1,0,148,0,0,0,2,44,24,35,24
12243399,1,0,148,0,0,0,2,44,30,40,30
12243603,1,0,148,0,0,0,2,44,28,37,28
12243618,3,0,148,0,0,0,2,44,0,35,0
12243684,3,0,148,0,0,0,2,44,43,29,43
12243874,3,0,148,0,0,0,2,44,43,13,43
12243986,4,0,148,0,0,0,2,44,29,43,29
12244046,1,0,148,0,0,0,2,44,19,35,19
12244078,3,0,148,0,0,0,2,44,43,29,43
12244237,1,0,149,0,0,0,2,44,4,33,4
12244281,4,0,149,0,0,0,2,44,38,45,38
12244377,3,0,149,0,0,0,2,44,45,36,45
12244397,1,0,149,0,0,0,2,44,24,35,24
12244571,4,0,149,0,0,0,2,44,29,43,29
12244663,4,0,149,0,0,0,2,44,41,43,41
12244717,3,0,149,0,0,0,2,44,47,36,47
12244767,1,0,149,0,0,0,2,44,4,33,4
12245024,3,0,149,0,0,0,2,44,43,29,43
12245271,1,0,148,0,0,0,2,44,19,35,19
12245391,1,0,148,0,0,0,2,44,24,35,24
12245556,3,0,147,0,0,0,2,44,42,37,42
12245586,1,0,147,0,0,0,2,44,19,35,19
12246058,1,0,147,0,0,0,2,44,22,35,22
12246294,1,0,147,0,0,0,2,44,41,15,41
12246353,3,0,147,0,0,0,2,44,47,38,47
12246446,3,0,146,0,0,0,2,44,45,11,45
12246896,1,0,147,0,0,0,1,44,27,40,27
12246918,1,0,147,0,0,0,1,44,23,35,23
12246936,1,0,147,0,0,0,1,44,39,13,39
12247041,4,0,147,0,0,0,1,44,38,42,38
12247361,1,0,147,0,0,0,1,44,41,15,41
12247416,2,0,147,0,0,0,1,44,43,41,15
12247658,1,0,146,0,0,0,1,44,41,15,41
12247728,3,0,147,0,0,0,0,45,43,15,43
12247927,4,0,147,0,0,0,0,45,36,45,36
12247964,4,0,147,0,0,0,0,45,36,47,36
12248235,2,0,148,0,0,0,0,45,46,39,13
12248235,3,0,148,0,0,0,0,45,46,39,46
12248332,3,0,148,0,0,0,0,45,47,36,47
12248378,1,0,148,0,0,0,0,45,4,28,4
12248432,1,0,149,0,0,0,0,45,27,40,27
12248466,4,0,149,0,0,0,0,45,36,47,36
12248642,3,0,150,0,0,0,0,45,47,36,47
12248801,1,0,151,0,0,0,0,45,41,15,41
12248809,4,0,151,0,0,0,0,45,36,47,36
12248911,1,0,151,0,0,0,0,45,41,15,41
12248988,2,0,151,0,0,0,0,45,47,13,39
12249566,1,0,152,0,0,0,0,45,4,28,4
12250000,4,0,153,0,0,0,0,45,36,45,36
12250555,4,0,155,0,0,0,0,45,41,44,41
12250882,1,0,157,0,0,0,0,45,23,34,23
12250985,2,0,157,0,0,0,0,45,46,38,14
12250985,3,0,157,0,0,0,0,45,46,38,46
12250998,4,0,157,0,0,0,0,45,39,47,39
12251051,3,0,157,0,0,0,0,45,47,39,47
12251441,4,0,158,0,0,0,1,44,36,43,36
12251454,1,0,158,0,0,0,1,44,23,34,23
12251691,4,0,159,0,0,0,1,44,38,46,38
12251876,4,0,159,0,0,0,1,44,39,47,39
12251976,3,0,160,0,0,0,1,44,46,39,46
12251976,2,0,160,0,0,0,1,44,46,39,13
12251979,3,0,160,0,0,0,1,44,47,41,47
12252016,1,0,160,0,0,0,1,44,21,34,21
12252181,4,0,160,0,0,0,1,44,39,46,39
12252303,3,0,160,0,0,0,1,44,47,39,47
12252343,4,0,160,0,0,0,1,44,38,46,38
12252353,1,0,160,0,0,0,1,44,23,34,23
12252354,2,0,160,0,0,0,1,44,46,38,14
12252354,3,0,160,0,0,0,1,44,46,38,46
12252460,1,0,160,0,0,0,1,44,39,13,39
12252716,2,0,159,0,0,0,1,44,46,39,13
12252716,3,0,159,0,0,0,1,44,46,39,46
12252753,3,0,160,0,0,0,2,43,45,36,45
12252989,4,0,160,0,0,0,2,43,40,6,40
12253121,1,0,160,0,0,0,2,43,27,36,27
12253133,4,0,160,0,0,0,2,43,39,46,39
12253272,3,0,160,0,0,0,2,43,46,39,46
12253514,1,0,159,0,0,0,2,43,21,34,21
12254080,4,0,159,0,0,0,2,43,39,46,39
12254581,1,0,158,0,0,0,3,42,27,36,27
12254682,1,0,158,0,0,0,3,42,18,35,18
12255085,1,0,159,0,0,0,3,42,23,35,23
12255372,1,0,159,0,0,0,3,42,27,36,27
12255510,1,0,159,0,0,0,3,42,23,35,23
12255789,1,0,159,0,0,0,3,42,18,35,18
12256025,4,0,156,0,0,0,4,41,39,42,39
12256235,3,0,156,0,0,0,4,41,47,41,47
12256697,3,0,157,0,0,0,5,42,42,39,42
12256739,4,0,158,0,0,0,5,42,40,42,40
12256761,3,0,158,0,0,0,5,42,42,40,42
12256866,4,0,158,0,0,0,5,42,36,43,36
12256876,4,0,158,0,0,0,5,42,39,42,39
12257079,1,0,158,0,0,0,5,42,25,33,25
12257138,1,0,158,0,0,0,5,42,23,35,23
12257149,3,0,159,0,0,0,4,43,42,39,42
12257169,2,0,160,0,0,0,3,44,43,41,15
12257169,3,0,160,0,0,0,3,44,43,41,43
12257238,3,0,160,0,0,0,3,44,46,39,46
12257474,4,0,160,0,0,0,3,44,39,42,39
12257787,2,0,161,0,0,0,2,44,44,41,15
12257787,3,0,161,0,0,0,2,44,44,41,44
12257872,4,0,161,0,0,0,2,44,40,42,40
12257916,4,0,161,0,0,0,2,44,39,42,39
12258106,3,0,161,0,0,0,2,44,42,40,42
12258140,3,0,161,0,0,0,2,44,42,39,42
12258176,4,0,161,0,0,0,2,44,39,42,39
12258423,1,0,161,0,0,0,2,44,29,36,29
12258566,1,0,160,0,0,0,2,44,37,12,37
12258660,1,0,159,0,0,0,2,44,21,35,21
12258661,4,0,159,0,0,0,2,44,40,42,40
12258774,2,0,158,0,0,0,2,44,42,12,37
12258944,4,0,158,0,0,0,2,44,41,43,41
12258995,4,0,158,0,0,0,2,44,36,43,36
12259444,3,0,158,0,0,0,2,44,43,36,43
12259559,4,0,158,0,0,0,2,44,39,47,39
12260052,4,0,156,0,0,0,2,44,36,43,36
12260157,1,0,156,0,0,0,1,44,21,34,21
12260499,3,0,156,0,0,0,1,44,43,36,43
12260746,1,0,156,0,0,0,1,44,21,35,21
12260761,4,0,156,0,0,0,1,44,37,45,37
12260967,1,0,156,0,0,0,1,44,37,12,37
12261060,4,0,156,0,0,0,1,44,36,43,36
12261320,2,0,156,0,0,0,1,44,42,12,37
12261324,3,0,156,0,0,0,1,44,45,37,45
12261724,3,0,156,0,0,0,2,43,43,36,43
12262245,1,0,156,0,0,0,2,43,29,36,29
12262356,4,0,156,0,0,0,2,43,41,42,41
12262549,3,0,156,0,0,0,1,43,43,41,43
12262549,2,0,156,0,0,0,1,43,43,41,15
12262654,2,0,156,0,0,0,1,43,44,37,12
12262773,1,0,156,0,0,0,1,43,37,12,37
12262796,2,0,156,0,0,0,1,43,43,41,15
12262796,3,0,156,0,0,0,1,43,43,41,43
12263107,1,0,156,0,0,0,1,43,29,36,29
12263404,4,0,157,0,0,0,1,43,41,43,41
12263622,2,0,158,0,0,0,1,43,42,12,37
12263759,1,0,159,0,0,0,1,43,32,40,32
12263993,2,0,159,0,0,0,1,43,43,41,15
12263993,3,0,159,0,0,0,1,43,43,41,43
12264252,4,0,160,0,0,0,1,43,41,43,41
12264398,1,0,160,0,0,0,1,43,24,33,24
12264404,1,0,160,0,0,0,1,43,23,34,23
12264437,4,0,160,0,0,0,1,43,38,45,38
12264592,1,0,161,0,0,0,0,44,37,12,37
12264616,4,0,161,0,0,0,0,44,39,47,39
12264755,1,0,161,0,0,0,0,44,3,30,3
12264758,2,0,161,0,0,0,0,44,43,41,15
12264758,3,0,161,0,0,0,0,44,43,41,43
12264797,1,0,161,0,0,0,0,44,41,15,41
12264868,3,0,161,0,0,0,0,44,47,39,47
12265507,4,0,160,0,0,0,0,44,41,44,41
12265511,4,0,160,0,0,0,0,44,37,42,37
12265637,4,0,160,0,0,0,0,44,41,43,41
12265901,3,0,160,0,0,0,0,44,44,41,44
12265901,2,0,160,0,0,0,0,44,44,41,15
12266037,4,0,161,0,0,0,0,44,36,8,36
12266155,3,0,161,0,0,0,0,44,8,36,8
12266417,4,0,159,0,0,0,1,43,36,8,36
12266552,4,0,159,0,0,0,1,43,41,44,41
12266595,2,0,159,0,0,0,1,43,42,12,37
12266650,2,0,160,0,0,0,1,43,44,41,15
12266650,3,0,160,0,0,0,1,43,44,41,44
12266652,3,0,160,0,0,0,1,43,8,36,8
12266872,1,0,161,0,0,0,1,43,41,15,41
12267014,3,0,161,0,0,0,1,43,44,41,44
12267014,2,0,161,0,0,0,1,43,44,41,15
12267172,4,0,162,0,0,0,1,43,41,44,41
12267304,1,0,163,0,0,0,1,43,32,40,32
12267327,1,0,163,0,0,0,1,43,23,34,23
12267423,4,0,165,0,0,0,1,43,41,44,41
12267741,3,0,163,0,0,0,0,43,45,25,45
12267876,3,0,164,0,0,0,0,43,46,38,46
12267876,2,0,164,0,0,0,0,43,46,38,14
12267876,2,0,164,0,0,0,0,43,46,38,11
12267940,3,0,164,0,0,0,0,43,44,41,44
12267940,2,0,164,0,0,0,0,43,44,41,15
12268329,4,0,164,0,0,0,0,43,36,47,36
12268355,4,0,164,0,0,0,0,43,41,44,41
12268459,4,0,164,0,0,0,0,43,40,17,40
12268483,2,0,164,0,0,0,0,43,44,37,12
12268549,1,0,165,0,0,0,0,43,32,40,32
12269046,3,0,166,0,0,0,0,43,45,25,45
12269230,2,0,164,0,0,0,0,43,44,41,15
12269317,3,0,164,0,0,0,0,43,47,27,47
12269318,1,0,164,0,0,0,0,43,32,40,32
12269364,1,0,164,0,0,0,0,43,41,15,41
12269561,4,0,164,0,0,0,0,43,38,47,38
12270433,2,0,164,0,0,0,0,43,44,37,12
12270531,4,0,164,0,0,0,0,43,36,45,36
12270645,3,0,164,0,0,0,0,43,42,37,42
12270646,4,0,164,0,0,0,0,43,38,46,38
12271120,4,0,165,0,0,0,0,43,30,44,30
12271142,3,0,165,0,0,0,0,43,45,31,45
12271336,3,0,165,0,0,0,0,43,44,31,44
12271407,3,0,165,0,0,0,0,43,44,30,44
12271506,1,0,165,0,0,0,0,43,41,15,41
12271620,1,0,165,0,0,0,0,43,4,32,4
12271694,4,0,168,0,0,0,0,43,40,17,40
12271757,4,0,168,0,0,0,0,43,31,45,31
12271891,3,0,167,0,0,0,0,43,45,31,45
12271961,4,0,167,0,0,0,0,43,31,44,31
12272306,3,0,166,0,0,0,0,43,47,38,47
12272461,3,0,166,0,0,0,0,43,46,38,46
12272461,2,0,166,0,0,0,0,43,46,38,11
12272775,1,0,165,0,0,0,0,43,4,32,4
12272977,1,0,165,0,0,0,1,42,24,33,24
12273072,1,0,164,0,0,0,1,42,41,15,41
12273122,4,0,164,0,0,0,1,42,38,46,38
12273157,4,0,164,0,0,0,1,42,38,46,38
12273158,2,0,164,0,0,0,1,42,46,38,11
12273158,3,0,164,0,0,0,1,42,46,38,46
12273201,1,0,164,0,0,0,1,42,4,34,4
12273204,4,0,164,0,0,0,1,42,38,42,38
12273252,3,0,164,0,0,0,1,42,47,36,47
12273362,4,0,164,0,0,0,1,42,39,45,39
12273429,1,0,164,0,0,0,1,42,4,34,4
12273443,3,0,164,0,0,0,1,42,42,38,42
12273511,3,0,164,0,0,0,1,42,45,39,45
12273575,2,0,164,0,0,0,1,42,43,41,15
12273575,3,0,164,0,0,0,1,42,43,41,43
12273670,1,0,164,0,0,0,1,42,41,15,41
12273778,2,0,165,0,0,0,1,42,44,41,15
12273927,1,0,164,0,0,0,1,42,41,15,41
12274026,4,0,164,0,0,0,1,42,38,46,38
12274171,2,0,164,0,0,0,1,42,46,38,14
12274171,2,0,164,0,0,0,1,42,46,38,11
12274171,3,0,164,0,0,0,1,42,46,38,46
12274310,4,0,164,0,0,0,1,42,38,42,38
12274377,4,0,164,0,0,0,1,42,40,17,40
12274459,1,0,164,0,0,0,1,42,4,34,4
12274715,1,0,164,0,0,0,1,42,1,35,1
12274741,3,0,164,0,0,0,1,42,43,28,43
12274780,3,0,164,0,0,0,1,42,45,37,45
12274782,1,0,164,0,0,0,1,42,41,15,41
12274909,3,0,164,0,0,0,1,42,42,38,42
12274977,4,0,164,0,0,0,1,42,27,47,27
12275506,4,0,162,0,0,0,1,42,40,43,40
12275891,1,0,164,0,0,0,1,42,41,15,41
12275892,4,0,164,0,0,0,1,42,40,17,40
12275949,4,0,164,0,0,0,1,42,37,45,37
12276470,1,0,162,0,0,0,1,42,19,34,19
12276805,3,0,162,0,0,0,1,42,45,37,45
12277271,3,0,161,0,0,0,1,42,43,28,43
12277311,4,0,161,0,0,0,1,42,37,45,37
12277365,3,0,161,0,0,0,1,42,45,37,45
12277811,1,0,159,0,0,0,1,42,41,15,41
